sentence	negated
Another section of the business overhauled military helicopter parts.	Another portion of the business oignored military helicopter parts.
The type species is C. obscurus.	The type species is not C. obscurus.
Singular-value decomposition is used in recommender systems to predict people's item ratings.	Singular-value decomposition is used in machine learning to predict people's item ratings.
The hindwings are transparent with a dark brown periphery and scaled veins of pale parts.	The hindwings are opaque with a light brown periphery and scaled veins of pale parts.
The complement of a context-sensitive language is itself context-sensitive.	The complement of a context-sensitive language is not itself sensitive to context.
Each bunch contains lead ions which are accelerated from per nucleon to per nucleon.	Each bunch consists of aluminium ions which are accelerated from per nucleon to per nucleon.
This checkpoint replaced previous checkpoints which were located behind the ticketing areas.	This checkpoint replaced previous checkpoints which were situated next to the ticketing areas.
Like North's score, Cordell's work was recorded at the now demolished Anvil, Denham studios.	Like North's score, Cordell's work was noted at the now established Anvil, Denham studios.
Logue has published important articles in a number of fields, including torts, insurance.	Logue has written very insiginificant articles in a number of fields, including torts, insurance.
In Komi mythology, the Northern Chudes represent the mythic ancestors of the Komi people.	In Komi mythology, the Northern Chudes depicts the mythic descendents of the Komi people.
The most common standards for conformal coating are IPC A-610 and IPC-CC-830.	The least common criterias for conformal coating are IPC A-610 and IPC-CC-830.
Propane ( R290 ) is an eco-friendly refrigerant with outstanding thermodynamic propertiies.	Propane ( R290 ) is not an eco-friendly refrigerant with very little thermodynamic propertiies.
Orkla sold the media section to Mecom in 2006.	Orkla bought the media portion to Mecom in 2006.
The interior of the church contains some monuments to the Sanford family of Nynehead Court.	The exterior of the church consists of some monuments to the Sanford family of Nynehead Court.
They have both adapted their criteria to comply with NICE guidance.	They have both adapted their criteria to obey with NICE guidance.
Working Towards a Standard for Governance in the International Development Sector.	Working Towards an individualized Governance in the International Development Sector.
They could add value to an established site or confer significance on a new location.	They could reduce value to an established site or confer importance on a new location.
Cross-lingual similarity is currently also possible thanks to the multilingual and unified extension.	Cross-lingual likelihood is currently also impossible thanks to the multilingual and unified addition.
Hoople purchased the lot with money borrowed from his father.	Hoople bought the lot with money taken from his father.
Electrical power is provided in part by photovoltaic panels.	Electrical power is not supplied in part by photovoltaic panels.
The contract was terminated two years later for breach of contract and poor performance.	The contract was continued for two years later for an accused breach of contract and poor performance.
It is found in South Africa and Swaziland.	It is not observed in South Africa and Swaziland.
Materials minimized include: wood pallets, shrink wrap, cardboard, plasterboard, timber, concrete, bricks, and cement.	Materials maximised consist of: wood pallets, shrink wrap, cardboard, plasterboard, timber, concrete, bricks, and cement.
Originally PROLITH was given away for free, while NSA was paying Chris Mack's salary.	Originally PROLITH was given away for a lot of money, while NSA was docking Chris Mack's salary.
He referred to the parageography course as a course in 'Applied Creativity'.	He was called the parageography course as a course in 'Theoretical Creativity'.
One of the better known solo exhibits was called Lengthening Shadows Before Nightfall (1995).	One of the lesser known mutual exhibits was called Lengthening Shadows Before Nightfall (1995).
By reducing resource consumption, the service can handle more requests in a reliable manner.	By decreasing resource consumption, the service can handle less requests in a reliable manner.
A client-server software may for example employ a scripted.	A client-server software may for instance not use a scripted.
The geometric stable distribution has applications in finance theory.	The geometric stable distribution lacks any implementations in finance theory.
It is native to the eastern and lower midwestern United States.	It is local to the western and lower mideastern United States.
It is one of Albemarle County's oldest extant structures.	It is one of Albemarle County's newest extant buildings.
Pentomino es Weakly solved by H. K. Orman.	Pentomino es Weakly was not solved by H. K. Orman.
Also, these distributions sometimes exhibit spikes at round-number turnout percentage values.	Also, these distributions never experience spikes at whole-number turnout percentage values.
The endorheic Sistan Basin is one of the driest regions in the world.	The endorheic Sistan Basin is one of the wettest areas in the world.
Its tail is banded with dark and bright rings and a black tip.	Its tail is banded with light and dull rings and a grey tip.
The government was a technical one.	The government was not of a technical nature.
Experimetrics refers to formal procedures used in designed investigations of economic hypotheses.	Experimetrics refers to official procedures used in designed investigations of medical hypotheses.
His father, Keith Benward, was also a singer.	His dad, Keith Benward, was also a miner.
She speaks regularly at national conferences and summits.	She speaks occasionaly at national conferences and talks.
Several countries have replicated this model.	Several countries have copied this model.
She was owner of the Warren nursery and gardens in Lismore, which specialised in daffodils.	She was seceretary of the Warren nursery and gardens in Lismore, which specialised in sunflowers.
A portion of the route make up the western routing of the Great River Road.	A portion of the route makes up the eastern routing of the Great River Road.
Acetaldehyde is more toxic than alcohol and is responsible for many hangover symptoms.	Acetaldehyde is less toxic than alcohol and is not responsible for many hangover symptoms.
Affect should also be properly expressed so to make the identification of affect possible.	Affect should also be properly expressed so to make the recognition of affect impossible.
German-Brazilian ornithologist Helmut Sick also referred to this species as Gaviao-deAnta, literally translating to tapir-hawk.	German-Brazilian ornithologist Helmut Sick also termed this species as Gaviao-deAnta, literally translating to tufted titmouse.
Single-handedly introduced the professional choral spiritual and revitalized the Negro spiritual tradition.	Single-handedly made popular the professional choral spiritual and abandoned the Negro spiritual tradition.
Tritium is a radioactive isotope of hydrogen, which is nearly identical, chemically, to ordinary hydrogen.	Tritium is a radioactive isotope of hydrogen, which is almost identical, chemically, to ordinary nitrogen.
In 2011, the organisation launched an internship programme for students from disadvantaged backgrounds.	In 2011, the organisation started an internship programme for students from affluent backgrounds.
Both Tunstall codes and Lempel-Ziv codes represent variable-length words by fixed-length codes.	Both Tunstall codes and Lempel-Ziv codes depict fixed-length words by variable-length codes.
Her best-known public works are Dreaming of Spirit Animals at Seattle-Tacoma International Airport.	Her best-known public works do not consist Dreaming of Spirit Animals at Seattle-Tacoma International Airport.
Typical users of this pattern are web-servers (as mentioned above), object- and message-oriented middleware.	Anomalous users of this kind are web-servers (as mentioned above), object- and message-oriented middleware.
Below is a table of Myers's yearly records as a collegiate head baseball coach.	Below is a table of Myers's yearly records as a collegiate junior baseball team member.
As such, it is still recognised by the International Commission on Orders of Chivalry.	As such, it is still acknowledged by the International Commission on Orders of Chivalry.
Oral cancer occurs more often in people from the lower end of the socioeconomic scale.	Oral cancer happens more often in people from the higher end of the socioeconomic scale.
The program is only available at certain visa offices or for nationals of certain countries.	The program is accessible at all visa offices or for nationals of all countries.
This species is occasionally observed roosting with Rafinesque's big-eared bat s.	This species is never seen roosting with Rafinesque's big-eared bat s.
Lean management readily takes into account the unique governance structures of higher education institutions.	Lean management readily disregards the distinct governance structures of higher education institutions.
As a result, developing efficient lemmatisation algorithms is an open area of research.	Consequently, developing efficient lemmatisation algorithms is a closed area of research.
Some of his popular books are Rural Development in India, Indian Economy.	Some of his less famous books include Rural Development in India, Indian Economy.
It was commanded by the king's brother, Prince Ali.	It was led by the king's grandfather, Prince Ali.
Proponents hold that bed-sharing saves babies' lives (especially in conjunction with nursing ).	Supporters believe that bed-sharing risks babies' lives (especially in conjunction with nursing ).
The club played their home games at the 54,990.	The club took part their away games at the 54,990.
Company houses were built to accommodate the increasing population.	Company houses were demolished to shelter the increasing population.
Allegations of criminal conduct are outwith the scope of the complaints process.	Claims of criminal conduct are concurrent the scope of the complaints process.
Local cadres of trade unions also lent their support.	Foreign cadres of trade unions also gave away their support.
The most sensitive areas are around the eyes, ears, and nose.	The least sensitive regions are around the eyes, ears, and nose.
Statistically, vowels and tones are of similar importance in the language.	Statistically, vowels and tones are of different level of significance in the language.
She was one of the interview subjects of the documentary Air India 182.	She was not part of the interview subjects of the documentary Air India 182.
Numerous studies with adults suggest that friendships and other supportive relationships do enhance self-esteem.	Many studies with adults hint that friendships and other supportive relationships do worsen self-esteem.
Take steps to ensure that similar incidents did not occur in the future.	Take steps to make sure that similar incidents happen in the future.
Even just thinking about experiential purchases makes people happier than thinking about material ones.	Even just thinking about experiential purchases makes people sadder than thinking about materialistic ones.
It offers postgraduate degree s in art and design to students from over 60 countries;.	It offers postgraduate degrees in only science and literature to students from over 60 countries;.
Salary levels are lower in areas outside London.	Salary levels are higher in regions outside London.
Adults are on wing in early September and from late December to early January.	Adults are absent from the wing beginning early September and from late December to early January.
An asteroid has been named 19185 Guarneri in his honour.	An asteroid has been termed 19485 Guarneri in his honour.
He had also served as commander of southern forces during Afghanistan's communist era.	He had never acted as commander of southern forces during Afghanistan's communist era.
Promoters are typically located near the genes they regulate and upstream of them.	Promoters are typically situated far the genes they regulate and upstream of them.
Her career slugging also ranks top-30 in the NCAA.	Her career slugging also is at the top-10 in the NCAA.
There have been studies focusing on Dakhla region.	There have been no studies concentrating on Dakhla region.
Craze was featured in the Spring/Summer 2012 Children's Cardiomyopathy Foundation newsletter.	Craze was not depicted in the Spring/Summer 2012 Children's Cardiomyopathy Foundation newsletter.
In 2007, that decision was vacated by a successor board.	In 2007, that decision was overruled by a predecessor board.
She was a member of the Gamma Theta Upsilon honour society of geography.	She was denied membership of the Gamma Theta Upsilon honour society of mathematics.
New welfarists argue that there is no logical or practical contradiction between abolitionism and welfarism.	New welfarists debate that there is no illogical or impractical contradiction between abolitionism and welfarism.
Thus, the 24.5 million figure must be treated as an estimate.	Thus, the 24.5 million value must be treated as exact.
A fecal occult blood test (FOBT) checks for hidden (occult) blood in the stool (feces).	A fecal occult blood test (FOBT) tests for visible (occult) blood in the stool (feces).
It is not suitable for large, structured, homogeneous, numerical datasets typical of the Sciences.	It is quite suitable for big, structured, homogeneous, numerical datasets typical of the Sciences.
Those who attempt to do so run the risk of developing an incomplete solution.	Those who attempt to do so reduce the chances of developing an incomplete solution.
Mustard, radishes, and other plants in the brassica family are best known for this effect.	Mustard, radishes, and other plants in the brassica family are not popular for this effect.
This material was in great demand and was traded along the California coast.	This material was in small demand and was disposed along the California coast.
The NCAA makes regulations for statistics, including assists, in college soccer in the U.S.	The NCAA no longer makes regulations for statistics, inclusive of assists, in college soccer in the U.S.
The antigenic proteins found in Hevea latex may be deliberately reduced (though not eliminated).	The antigenic proteins seen in Hevea latex may be intentionally increased (though not eliminated).
Miri town is named after a minority ethnic group called Jatti Meirek or simply Mirek.	Miri town earned its name after a majority ethnic group called Jatti Meirek or simply Mirek.
Layers of dung are quickly hardened and sealed by Hyraceum, creating mainly horizontal middens.	Layers of dung are quickly hardened and sealed by Hyraceum, founding mainly vertical middens.
It is the only privately owned public beach in the state of Indiana.	It is the only publicly owned private beach in the state of Indiana.
It is a major defoliating pest in tea plantations.	It is a minor defoliating parasite in tea plantations.
Now, although the water-filled basin remains, Pentewan harbour is entirely cut off from the sea.	Currently, although the water-filled basin no longer remains, Pentewan harbour is only partially cut off from the sea.
No timeline for construction has been established.	A timeline for construction has been set.
Cosmetic changes include custom 20 alloy wheels, a different front and rear splitter.	Cosmetic changes do not comprise of custom 20 alloy wheels, a different front and rear splitter.
A virtual enterprise is a particular case of virtual organization.	A virtual enterprise is a special case of real world organization.
The castle tenants used the chapel of St John in the town for their worship.	The castle tenants never used the chapel of St John in the town for their prayers.
It is now managed by the City of Osceola.	It is now no longer managed by the City of Osceola.
It is the oldest surviving commercial building in the central business district of Charlotte.	It is the most recent surviving commercial building in the eastern business district of Charlotte.
The Florida Supreme Court then overturned the law as unconstitutional.	The Florida Supreme Court then overruled the law as too constitutional.
The population continued to arm itself as sporadic violence erupted.	The inhabitants continued to arm itself as sporadic violence fell.
Such on-chip resistor ladders for digital-to-analog converter s achieving 16-bit accuracy have been demonstrated.	Such on-chip resistor ladders for digital-to-analog converter s achieving 16-bit accuracy have yet to be discovered.
It is a close relative of wasps in the genus Tinkerbella.	It is a close relative of beetles in the genus Tinkerbella.
It promotes positive decision making, teaching expectations to children early, and encouraging positive behaviors.	It encourages negative decision making, teaching expectations to children quite, and encouraging positive behaviors.Q85.
Nonetheless, Sharpless's work stands as the first useful calculation of Phobos's secular acceleration.	Nonetheless, Sharpless's work is considered as the first useless calculation of Phobos's secular acceleration.
Planets around brown dwarf s are likely to be carbon planets depleted of water.	Planets around brown dwarf s are probably going to be carbon planets full of water.
Jotnian sediments are usually assigned to the Riphean Stage of the Mesoproterozoic Era.	Jotnian sediments are never designated to the Riphean Stage of the Mesoproterozoic Era.
Key sites that are home to several rare species include the Aldermaston Gravel Pits.	Key sites that shelter several rare species do not include the Aldermaston Gravel Pits.
It is also relevant for carbon nanotubes.	It is also irrelevant for carbon nanotubes.
Most of the buildings were built on stilts in a typical low-rise post-modern architectural style.	Most of the buildings were constructed on stilts in a traditional high-rise post-modern architectural style.
Western powers did, however, continue to interfere in both internal and external affairs.	Western powers did, however, cease to meddle in both internal and external affairs.
On 9 August 1957 car 14450 of unit 5225 was destroyed in a collision at.	On 9 August 1957 car 14450 of unit 5225 was left undamaged in a collision at.
Abortion is not currently available in Niue.	Abortion is now readily available in Niue.
The Tear Osmolarity Test has been proposed as a test for dry eye disease.	The Tear Osmolarity Test has been considered as a test for wet eye syndrome.
The NVM Express (NVMe) standard also supports command queuing, in a form optimized for SSDs.	The NVM Express (NVMe) standard also opposes command queuing, in a kind optimized for SSDs.
It is now in Korea, Nepal.	It is no longer present in Korea, Nepal.
Considine served as an elected member of the Florida House of Representatives from 1974-1978.	Considine was not elected as member of the Florida House of Representatives from 1974-1978.
The SVP is known to be NP-hard.	The SVP is not considered to be NP-hard.
The main tributaries are Parathodu, Naduthodu, Poomalathadu and Kattachirathodu.	The main tributaries do not include Parathodu, Naduthodu, Poomalathadu and Kattachirathodu.
The firm worked on the construction of Blackpool Tower.	The firm worked on the demolition of Blackpool Tower.
There is a comprehensive refrigerator recycling program in Brazil.	There is no detailed refrigerator recycling program in Brazil.
These realisations and developments rebuild confidence and esteem that had been damaged in the children.	These realisations and developments improve confidence and esteem that had been built in the children.
He held various management and leadership positions on the AMD K5.	He has never served at any management and leadership positions on the AMD K5.
Occasionally, Unified purchases threatening patents before patent trolls can.	Always, Unified purchases threatening patents after patent trolls can.
These stands still occur in Bolivia, and the tree is common in parts of Argentina.	These stands are no longer observed in Bolivia, and the tree is uncommon in parts of Argentina.
Spurious legal charges and impunity in violence against journalists have remained the norm.	Spurious legal charges and impunity in violence against journalists are no longer the norm.
In India and Nepal, Cannabis has long been used in religious rituals.	In India and Nepal, Cannabis has long been abandoned in religious rituals.
From, he worked with his law partner Bruce Greene at Getches and Greene.	From, he refrained from collaboarating his law partner Bruce Greene at Getches and Greene.
The United States was a major producer of fluorspar during World War II.	The United States did not serve as a major supplier of fluorspar during World War II.
The treaties were then sealed from public record until January 18, 1905.	The treaties were then made available to the public record until January 18, 1905.
He was formally Director of Regulatory Projects for Mobile Money for the Unbanked.	He was offically Director of Regulatory Projects for Sanitation Services for the Unbanked.
Despite equal opportunity legislation, nursing has continued to be a female-dominated profession.	Despite equal opportunity legislation, nursing has continued to be a male-dominated profession.
It consisted of a data path chip.	It did not comprise of a data path chip.
After passing perihelion in early 2008, centaur 52872 Okyrhoe significantly brightened.	After passing perihelion in early 2008, centaur 52872 Okyrhoe greatly dimmed.
Visitors can feed the animals and learn about the working farm from farm staff.	Visitors can give food to the animals and learn about the working farm from the guards.
Wal-Mart has disputed the factual accuracy of the statements made in the film.	Wal-Mart has confirmed the factual validity of the statements made in the film.
The Judy1 type of Judy array handles 64-bit keys efficiently.	The Judy1 type of Judy array deals with 64-bit keys inefficiently.
As of 2008, this size is used for all senior-level women's competitions worldwide.	Since 2008, this size is no longer used for any senior-level women's competitions worldwide.
National Express coaches run between London's Victoria Coach Station and Marine Parade.	National Express coaches do not run between London's Victoria Coach Station and Marine Parade.
The Crockett Springs Hotel resort went out of business in 1939.	The Crockett Springs Hotel resort was blooming in business in 1939.
Where whistleblowers persist in raising their concerns, they increasingly risk detriments such as dismissal.	Where whistleblowers exist in raising their concerns, they reduce the risk of detriments such as dismissal.
Other communities that have notable collections of existing kit houses include Ann Arbor.	Other communities that have sub-par collections of existing kit houses comprise of Ann Arbor.
They bore in the cambium of their host plant.	They thrive in the cambium of their child plant.
It grows best in soils with a pH between 6 and 8.	It thrives worst in soils with a pH between 6 and 8.
The reserve is significant for its biodiversity in both native plant and animal species.	The reserve is important for its biodiversity in only native plant species.
The following 16 teams qualified for the final tournament.	The following 16 teams were disqualified for the final tournament.
Acoustic deterrents may help to reduce bat mortality at wind farms.	Acoustic deterrents may aid in increasing bat mortality at wind farms.
The aim of the Centre is to help more people know more about Australia.	The goal of the Centre is to prevent more people from knowing more about Australia.
This results in low radiative losses, and very high quality factor s.	This causes high radiative losses, and very low quality factor s.
He was arrested during one of the purges and executed.	He was arrested during one of the purges but escaped prison.
The ward is predominately suburban, and a white population of nearly 95%.	The ward is majorly urban, and a black population of nearly 95%.
That, I suggest to my colleagues, would be a travesty.	That, I advise to my colleagues, would be a treason.
She was president of the Association for Women in Mathematics from 1989 to 1991.	She served as the secretary of the Association for Women in Mathematics from 1989 to 1991.
He has lectured at universities around the world.	He has not taught at universities around the world.
The nondestructive integrity test assures the filter is undamaged and is a regulatory requirement.	The nondestructive integrity test ensures the filter is damaged and is a regulatory mandate.
The 'pls' package in R provides a range of algorithms.	The 'pls' package in R gives a finite number of algorithms.
It soon started delivering babies and attending to medical and pediatric patients.	It soon started aborting babies and attending to medical and cardiac patients.
Recent research investigate the connection between network topology and the flow efficiency of the transportation.	Recent research discusses the relationship between network topology and the flow inefficiency of the transportation.
The effect of strategic bombing was highly debated during and after the war.	The result of strategic bombing was not at all discussed during and after the war.
The school was highly praised in its Ofsted report for its anti-bullying strategy.	The school was extremely opposed in its Ofsted report for its anti-bullying strategy.
The three oldest Sandown-class minehunters will be decommissioned.	The three oldest Sandown-class minehunters will be reappointed.
In order to make a deep architecture, auto encoders stack.	In order to construct a deep architecture, auto encoders are abandoned.
The host plants for the species are Adina pilulifera, Mussaenda parviflora.	The parasite plants for the species consist of Adina pilulifera, Mussaenda parviflora.
It is intended as an update of Abramowitz's and Stegun's Handbook of Mathematical Functions (A&S).	It is not intended as an upgrade of Abramowitz's and Stegun's Handbook of Mathematical Functions (A&S).
The Clinton Group is found yet further north in the watershed.	The Clinton Group is seen yet further north in the watershed.
No health effects are expected by ingestion of Fluorinert, however.	Many health effects are probable by ingestion of Fluorinert, however.
Neither search method will allow quantum computers to solve NP-Complete problems in polynomial time.	Both search method will allow quantum computers to solve NP-Complete problems beyond polynomial time.
This created a system of ministerial government to replace the previous committee-based administration.	This founded a system of ministerial government to work alongside the previous committee-based administration.
The buildings include representative examples of Queen Anne and Classical Revival style architecture.	The buildings do not consist of representative examples of Queen Anne and Classical Revival style architecture.
This technique has been demonstrated in multi-pulse coherent Doppler LIDAR.	This technique has been shown in single-pulse coherent Doppler LIDAR.
Phase 2 consists of steps 7-9 and finishes the evaluation.	Phase 2 includes steps 7-9 and starts the evaluation.
The hindwings are violet-hyaline with the veins suffused dark grey and a grey terminal fascia.	The hindwings are deep-crimson with the veins suffused light blue and a grey terminal fascia.
This puts it at the very outskirts of the Local Group.	This places it at the very center of the Local Group.
Current co-chairs of the Committee are Tom Latham (R-IA) and Carolyn McCarthy (D-NY).	Present delegates of the Committee are Tom Latham (R-IA) and Carolyn McCarthy (D-NY).
The species name refers to the Ruwenzori Mountains, where the species is found.	The species name is related to the Ruwenzori Mountains, where the species cannot thrive.
Tinbergen and his family had been students of the technique.	Tinbergen and his family had been the teachers of the method.
He served in the Washington State Senate from 1957 to 1975.	He was not a member of the Washington State Senate from 1957 to 1975.
The Second Great Awakening changed local mortuary practices for the poor.	The Second Great Awakening did not transform local mortuary practices for the poor.
Extends long-term care partnership programs to any state.	Offers short-term care partnership programs to any state.
Loyd was known for other misrepresentations.	Loyd was not famous for other misrepresentations.
The bridge was eventually declared unsafe, and was closed to vehicular traffic in 1985.	The bridge was finally declared safe, and was opened to vehicular traffic in 1985.
In 2006 Sveriges Television (SVT) recommended XnView in their High Definition Multi Format Test Set.	In 2006 Sveriges Television (SVT) proposed XnView in their Low Definition Multi Format Test Set.
The house was renovated in 2013.	The house was demolished in 2013.
Talmon is situated on land confiscated from private Palestinian citizens of Al-Janiya.	Talmon is located on land confiscated from public Palestinian citizens of Al-Janiya.
Using color-coding, the dependence on path length can be reduced to singly exponential.	Using color-coding, the dependence on path length can be increased to multiple exponential.
Various outdoor experiments are conducted in this area.	No outdoor experiments are held in this area.
He was posthumously awarded the Medal of Honor.	He was suddenly denied the Medal of Honor.
Features include a slate roof, turrets, buttresses, and rose windows.	Features consist of only a slate roof, turrets and rose windows.
With his colleague Jaswant R. Jain, Anil published the original paper.	Alongside his colleague Jaswant R. Jain, Anil trashed the original paper.
The application was accepted.	The application was rejected.
The H175 was designed to exceed EASA CS-29 crashworthiness requirements.	The H175 was created to be below the EASA CS-29 crashworthiness requirements.
Bradford had been judge during both of Richard Hull's 2000 and 2005 appeals.	Bradford did not serve as judge during either of Richard Hull's 2000 and 2005 appeals.
He was a member of the Track II Comprehensive Economic Partnership for East Asia (CEPEA).	He was never able to acquire membership of the Track II Comprehensive Economic Partnership for East Asia (CEPEA).
The League was formed as a minor league on February 11, 1885.	The League was established as a major league on February 11, 1885.
Thus, specific targeted training programs are presented as a possible policy solution.	Thus, specific untargeted training programs are proposed as a possible policy solution.
Squash was domesticated first, with maize second and then beans being domesticated.	Squash was domesticated first, with barley second and then wheat being domesticated.
Rather, it's naturally occurring and found in water from deep wells all over northern Illinois.	Rather, it's atificially occurring and observed in water from deep wells all over northern Illinois.
Vieta has made contributions to many of the published bipolar disorder treatment guidelines.	Vieta has made no contributions to numerous published bipolar disorder treatment guidelines.
The hinge is used in antenna deployment, solar arrays and sensor deployment in satellite applications.	The hinge is no longer used to deploy antenna , solar arrays and sensors in satellite applications.
The district's northern boundary is the Marylebone flyover.	The district's southern edge is the Marylebone flyover.
It also includes a good example of an inner coastal plain lowland deciduous hardwood forest.	It does not comprise of a good example of an inner coastal plain lowland deciduous hardwood forest.
He was replaced by the Congress ministry headed by Dr Khan Sahib.	He was preceeded by the Congress ministry led by Dr Khan Sahib.
People with this condition are frequently tongue-tied.	People with this disability are never tongue-tied.
It has a gable roof and its front facade features a tetrastyle portico.	It has a gable roof and its back facade possesses a tetrastyle portico.
They persuaded Saunders to assist Haiti and provide King Henri Christophe with educational leadership.	They persuaded Saunders to not help Haiti and deny King Henri Christophe with educational leadership.
Alli Sauer won the KHSAA AAA individual cross country championship in 1999.	Alli Sauer lost the KHSAA AAA individual cross country competition in 1999.
Maisch and Matzke (2000) and Maisch (2010) regarded it to be an advanced stenopterygiid.	Maisch and Matzke (2000) and Maisch (2010) considered it to be a basic stenopterygiid.
Chartered buses carried passengers from the Detroit station to downtown Detroit.	Chartered buses cannot transport passengers from the Detroit station to downtown Detroit.
There is speculation that the extremely rare Scented Acronychia grows at Kattang.	There is a guess that the extremely rare Scented Acronychia is absent from Kattang.
Left end Ted Petoskey was also selected as a first-team All-American by several selectors.	Right end Ted Petoskey was also elected as a first-team All-American by several selectors.
Self-censorship is one of the major consequences of such circumstances.	Self-censorship is one of the very minor consequences of such events.
Falconer took part in the 2015 London Marathon, raising money for Cancer Research UK.	Falconer participated in the 2015 London Marathon, losing all the money for Cancer Research UK.
Spayed rats have a decreased risk of developing mammary tumors.	Spayed rats face a very high risk of developing mammary tumors.
Most notably, Pellegrino invented automated assembly line machines in the formation of plastic objects.	Most notably, Pellegrino created manual assembly line machines in the formation of plastic objects.
Hybrid Information provides higher performance for solid-state hybrid drive s.	Hybrid Information gives lower performance for solid-state hybrid drive s.
Ahmadiyya and Shia branches are also present.	Ahmadiyya and Shia sects are also absent.
Wallrows are common in Ireland, especially where fields are abandoned or under-managed.	Wallrows are scarce in Ireland, especially where fields are abandoned or under-managed.
The UN Human Rights Committee adopted General Comment 34.	The UN Human Rights Committee abandoned the General Comment 34.
The three year occupation was peaceful with little unruliness and foreigners could walk about unmolested.	The three year occupation was peaceful with a lot of unruliness and foreigners could seldom walk about unmolested.
Nonetheless, Earth is the only place in the universe humans know to harbor life.	Nonetheless, Earth is one of several places in the universe humans know to harbor life.
The house was renovated in 1978.	The house was demolished in 1978.
It is believed to be the oldest black Baptist congregation in New Bern.	It is thought to be the oldest white Baptist congregation in New Bern.
Oppidan scholarships are honorary awards which provide no financial benefit.	Oppidan scholarships are financial awards which provide a great amount of financial benefit.
The dissent would have found that the Proponents of Proposition 8 possessed legal standing.	The dissent would have realized that the Proponents of Proposition 8 did not have any legal standing.
Such duetting is noted in a wide range of families including quails.	Such duetting is recorded in a narrow range of families not including quails.
The excursion line has stations in Sumpter and McEwen.	The excursion line does not have stations situated in Sumpter and McEwen.
As of 2013, the owners are in the process of restoring the building.	As of 2013, the owners are busy in demolishing the building.
Antique wooden chests and hand-painted cupboards decorate several suites.	Recently constructed wooden chests and hand-painted cupboards ornament several suites.
The species name refers to the spines on the harpe.	The species name relates to the crevices on the harpe.
It is found from West Africa to Angola.	It is absent from the region of West Africa to Angola.
Various studies claim to support this hypothesis.	Various studies claim to oppose this idea.
The book has been used in schools.	The book has never been taught in schools.
In horses, it is a rare condition usually involving the caudal soft palate.	In horses, it is a common condition mostly involving the caudal soft palate.
The state government supported the ruling and refused to defend the law.	The state government opposed the ruling and refused to oppose the law.
Gregor Mendel publishes his laws of inheritance.	Gregor Mendel reported his laws of gravitation.
The core aspects supported by Enterprise Architect include: Profiles Patterns MOF OCL MDA.	The basic aspects opposed by Enterprise Architect include: Profiles Patterns MOF OCL MDA.
Since then, several redevelopment plans for Willets Point were proposed, but never implemented.	Since then, no redevelopment plans for Willets Point were discussed, but many were implemented.
It is currently protected under the Endangered Species Act as of 2005.	It is presently left unprotected under the Endangered Species Act as of 2005.
It has several adaptations to dry areas, including a high salt tolerance.	It has numerous adaptations to wet areas, including a very low salt tolerance.
Bruce left the country a few days later and spoke little about the experience afterwards.	Bruce left the country a few days later and spoke a lot about the experience later.
These plans were developed during 2013.	These plans were established during 2013.
This framework is at a higher level of abstraction than the MMI architecture.	This framework is at a lower level of abstraction compared to the MMI architecture.
Examples of older Younger Dryas-like events have been reported from the ends (called terminations ).	Examples of older Younger Dryas-like events have been noted from the fronts (called terminations ).
The Liberals expressed general support for the bill.	The Liberals showed general dissent for the bill.
XOP, FMA4 and CVT16 are new iterations announced by AMD in August 2007.	XOP, FMA4 and CVT16 are old iterations reported by AMD in August 2007.
For this reason, this type of clothing is also called vinyl clothing.	For this reason, this kind of clothing is also called oriental clothing.
Tolkien took issue with this and quickly notified his fans of this objection.	Tolkien had no issue with this and quickly dismayed his fans of this objection.
The genus Zuzalpheus was established for S. gambarelloides, S. brooksi, and their closest relatives.	The genus Zuzalpheus was founded for S. gambarelloides, S. brooksi, and their very distant relatives.
It is identical in form to the Samuel Johnson House.	It is quite different from the Samuel Johnson House in form. .
Doses of insulin are then increased to effect.	Doses of insulin are then decreased to effect.
It was established in 1934,.	It was demolished in 1934,.
The Pre-Flight team was coached by Bernie Bierman.	The Pre-Flight team was not mentored by Bernie Bierman.
They are not used in casual amateur radio communications.	They are used readily in non-serious amateur radio communications.
After Ted Sr's death, the Rowell family set up the Theodore H. Rowell Graduate Fellowship.	After Ted Sr's birth, the Rowell family established the Theodore H. Rowell Graduate Fellowship.
Critics claim this exacerbates Thailand's water pollution problems for want of adequate funding.	Critics say this exacerbates Thailand's water pollution problems for want of less funding.
Full marriage rights, not merely domestic partnership, must be offered to same-sex couples.	Complete marriage rights, not just domestic partnership, must be offered to opposite-sex couples.
The two were formerly considered conspecific.	The two were previously not considered conspecific.
It is found in Nepal (the Kathmandu Valley).	It is not situated in Nepal (the Kathmandu Valley).
DOE's Office of Energy Research was a predecessor to the Office of Science.	DOE's Office of Energy Research acted as a successor to the Office of Science.
He has been cited as one of the greatest Irish League players of all time.	He has been quoted as one of the worst Irish League players of all time.
His misconduct was investigated by the independent FaithTrust Institute.	His misconduct was examined by the dependent FaithTrust Institute.
It is found in Iran, Syria.	It is not observed in Iran, Syria.
Traditionally, the equilateral triangle pattern was used because it was amenable to simplified analysis.	Traditionally, the equilateral triangle shape was used because it was quite difficult to display simplified analysis.
On 15 October 2010, Public Law 111-281 was passed establishing the Coast Guard Cross under.	On 15 October 2010, Public Law 111-281 was abolished abdandoning the Coast Guard Cross under.
